run_id,condition,mse,routing_separation,genome
cnear_s0_i0.001_pABABAB_ppc2,near,0.2972680420022119,0.5,000000101001
cnear_s0_i0.001_pABABAB_ppc2,near,0.3769876559751786,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc2,near,0.3225158409914002,0.6666666865348816,000000111001
cnear_s0_i0.001_pABABAB_ppc2,near,0.2973310438259928,0.5,000000101001
cnear_s0_i0.001_pABABAB_ppc2,near,0.3770118309396573,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc2,near,0.3226283964573998,0.6666666865348816,000000111001
cnear_s0_i0.001_pABABAB_ppc2,near,0.2973931607874957,0.5,000000101001
cnear_s0_i0.001_pABABAB_ppc2,near,0.3770526345734569,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc2,near,0.3228668366156688,0.6666666865348816,000000111001
cnear_s0_i0.001_pABABAB_ppc2,near,0.29784167811951856,0.5,000000101001
cnear_s0_i0.001_pABABAB_ppc2,near,0.37739203006706457,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc2,near,0.37739070063798863,0.8333333134651184,000000101111
cnear_s0_i0.001_pABABAB_ppc2,near,0.32299564487766474,0.6666666865348816,000000111001
cnear_s0_i0.001_pABABAB_ppc2,near,0.29790742974728346,0.5,000000101001
cnear_s0_i0.001_pABABAB_ppc2,near,0.37754299442961137,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc2,near,0.32313788050669245,0.6666666865348816,000000111001
cnear_s0_i0.001_pABABAB_ppc2,near,0.2979130946438421,0.5,000000101001
cnear_s0_i0.001_pABABAB_ppc3,near,0.5434640923335862,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.5271958351923296,0.8333333283662796,000010111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.47633928556281785,0.8333333134651184,000000011111
cnear_s0_i0.001_pABABAB_ppc3,near,0.45053697377443314,0.666666641831398,000010101111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4320048311581978,0.5000000149011612,000010101101
cnear_s0_i0.001_pABABAB_ppc3,near,0.42737403387347095,0.5,000000101100
cnear_s0_i0.001_pABABAB_ppc3,near,0.4004986502713739,0.0,010011101010
cnear_s0_i0.001_pABABAB_ppc3,near,0.5436262677495296,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.5282218092765946,0.8333333283662796,000010111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.48229339473926724,0.8333333134651184,000000011111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4816730286926031,0.6666666567325592,001010111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4510151945627653,0.666666641831398,000010101111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4366494047956971,0.5000000149011612,000010101101
cnear_s0_i0.001_pABABAB_ppc3,near,0.42855975683778524,0.5,000000101100
cnear_s0_i0.001_pABABAB_ppc3,near,0.4277305779154771,0.1666666865348816,011110101100
cnear_s0_i0.001_pABABAB_ppc3,near,0.40542471412246905,0.0,010011101010
cnear_s0_i0.001_pABABAB_ppc3,near,0.5436319858265611,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.5325884633339368,0.8333333283662796,000010111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4823275002865837,0.8333333134651184,000000011111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4511715893848584,0.666666641831398,000010101111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4394555865500409,0.5000000149011612,000010101101
cnear_s0_i0.001_pABABAB_ppc3,near,0.429332864513764,0.5,000000101100
cnear_s0_i0.001_pABABAB_ppc3,near,0.5442443824946307,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.5327016188834722,0.8333333283662796,000010111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4824272576875116,0.8333333134651184,000000011111
cnear_s0_i0.001_pABABAB_ppc3,near,0.45454312519241985,0.666666641831398,000010101111
cnear_s0_i0.001_pABABAB_ppc3,near,0.44061620645225047,0.5000000149011612,000010101101
cnear_s0_i0.001_pABABAB_ppc3,near,0.4298488998140853,0.5,000000101100
cnear_s0_i0.001_pABABAB_ppc3,near,0.5449567016500693,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.5352552800797499,0.8333333283662796,000010111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.48330500713692837,0.8333333134651184,000000011111
cnear_s0_i0.001_pABABAB_ppc3,near,0.45509062494652774,0.666666641831398,000010101111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4442076402501418,0.5000000149011612,000010101101
cnear_s0_i0.001_pABABAB_ppc3,near,0.4303182045857494,0.5,000000101100
cnear_s0_i0.001_pABABAB_ppc3,near,0.5450406750807395,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.5356183646604992,0.8333333283662796,000010111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.484075945454578,0.8333333134651184,000000011111
cnear_s0_i0.001_pABABAB_ppc3,near,0.45512979501285233,0.666666641831398,000010101111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4447263170320254,0.5000000149011612,000010101101
cnear_s0_i0.001_pABABAB_ppc3,near,0.4305345036375981,0.5,000000101100
cnear_s0_i0.001_pABABAB_ppc3,near,0.5452013176937516,1.0,000000111111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4308364335160989,0.5,000000101100
cnear_s0_i0.001_pABABAB_ppc3,near,0.4841247980411236,0.8333333134651184,000000011111
cnear_s0_i0.001_pABABAB_ppc3,near,0.4557648670286513,0.666666641831398,000010101111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.4610070236998707,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.42159591769349986,0.8333333283662796,010000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3933323684448561,0.8333333134651184,000000111110
cnear_s0_i0.001_pABABABAB_ppc2,near,0.38107971306729677,0.6666666865348816,000000111100
cnear_s0_i0.001_pABABABAB_ppc2,near,0.34366173654441434,0.6666666567325592,000011111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3294576571392225,0.5000000149011612,000100101110
cnear_s0_i0.001_pABABABAB_ppc2,near,0.46109891247710794,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.42325761972460896,0.8333333283662796,010000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.39558228847153226,0.8333333134651184,000000111110
cnear_s0_i0.001_pABABABAB_ppc2,near,0.38345922756908013,0.6666666865348816,000000111100
cnear_s0_i0.001_pABABABAB_ppc2,near,0.34418934464840023,0.6666666567325592,000011111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3298359389742033,0.5000000149011612,000100101110
cnear_s0_i0.001_pABABABAB_ppc2,near,0.46243572950860934,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.4243795717012635,0.8333333283662796,010000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.39598804383020814,0.8333333134651184,000000111110
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3845555444392536,0.6666666865348816,000000111100
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3442574155372407,0.6666666567325592,000011111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.330193201777453,0.5000000149011612,000100101110
cnear_s0_i0.001_pABABABAB_ppc2,near,0.46309162502915696,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.4245483279709929,0.8333333283662796,010000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.39636014621496074,0.8333333134651184,000000111110
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3850581191544389,0.6666666865348816,000000111100
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3460592069534649,0.6666666567325592,000011111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.33076623245192577,0.5000000149011612,000100101110
