participant,path,b_n_valid,b_n_probe_0,b_n_probe_1,b_median_hA_over_hB_all,b_median_hA_over_hB_probe1,b_mean_loss_probe1,b_mean_acc_probe1,a2_mean_loss_probe0,a2_mean_acc_probe0,a2_mean_loss_probe1,a2_mean_acc_probe1,a2_loss_gap_p1_minus_p0,has_core_comms_keys,run_folder,run_folder_path,task_similarity,study_cohort
study1_near_sub41,sim_study1_near_sub41.npz,12000,6000,6000,3.0114970207214355,0.13898099958896637,0.007283062674105167,0.9950991868972778,0.00025724212173372507,0.9995339512825012,0.14610862731933594,0.8696302771568298,0.1458513851976022,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub43,sim_study1_near_sub43.npz,12000,6000,6000,2.952970027923584,0.14375264942646027,0.008909597061574459,0.9931466579437256,0.00031517117167823017,0.9994789958000183,0.1511218398809433,0.8341460227966309,0.15080666870926507,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub45,sim_study1_near_sub45.npz,12000,6000,6000,2.8490962982177734,0.12023430317640305,0.007429674733430147,0.9949793815612793,0.0002392134629189968,0.9994962811470032,0.10293609648942947,0.9401592016220093,0.10269688302651048,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub47,sim_study1_near_sub47.npz,12000,6000,6000,3.491833209991455,0.12624436616897583,0.006813931744545698,0.9946215748786926,0.00028539510094560683,0.9992889165878296,0.10190746933221817,0.9185457229614258,0.10162207423127256,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub49,sim_study1_near_sub49.npz,12000,6000,6000,3.2695932388305664,0.12668123841285706,0.006055707111954689,0.9955278038978577,0.00022503515356220305,0.9997276067733765,0.10661029070615768,0.9518648386001587,0.10638525555259548,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub5,sim_study1_near_sub5.npz,12000,6000,6000,2.6119258403778076,0.14221429824829102,0.006235375069081783,0.9963953495025635,0.0001899518829304725,0.999596357345581,0.11150950938463211,0.917024552822113,0.11131955750170164,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub50,sim_study1_near_sub50.npz,12000,6000,6000,2.833223819732666,0.1214241161942482,0.0074302018620073795,0.995227038860321,0.00019013832206837833,0.9995458722114563,0.13819697499275208,0.833057701587677,0.1380068366706837,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub52,sim_study1_near_sub52.npz,12000,6000,6000,2.9608206748962402,0.14468413591384888,0.007943176664412022,0.9953123331069946,0.0002936670498456806,0.9994884729385376,0.1518341451883316,0.8372236490249634,0.15154047813848592,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub53,sim_study1_near_sub53.npz,12000,6000,6000,2.9288272857666016,0.12624016404151917,0.006124846171587706,0.9953120350837708,0.00011825493857031688,0.9998095035552979,0.15036137402057648,0.8331102132797241,0.15024311908200616,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub54,sim_study1_near_sub54.npz,12000,6000,6000,2.771099328994751,0.14308148622512817,0.008767450228333473,0.9937382936477661,0.00019831379177048802,0.9996799230575562,0.12897929549217224,0.876937985420227,0.12878098170040175,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub56,sim_study1_near_sub56.npz,12000,6000,6000,2.516028881072998,0.12254166603088379,0.009289025329053402,0.9934022426605225,0.00029204433667473495,0.9994892477989197,0.08657392114400864,0.9600442051887512,0.0862818768073339,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub57,sim_study1_near_sub57.npz,12000,6000,6000,3.3064749240875244,0.12499505281448364,0.00594983110204339,0.9958524703979492,0.00026015815092250705,0.9994229078292847,0.15339906513690948,0.8067845106124878,0.15313890698598698,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub58,sim_study1_near_sub58.npz,12000,6000,6000,2.7732200622558594,0.14488576352596283,0.010484356433153152,0.9912540912628174,0.00034279064857400954,0.9992172718048096,0.15882933139801025,0.8534106612205505,0.15848654074943624,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub59,sim_study1_near_sub59.npz,12000,6000,6000,3.0819551944732666,0.13516932725906372,0.00727820722386241,0.9962000846862793,0.0002066076995106414,0.9996671676635742,0.1985187530517578,0.8370439410209656,0.19831214535224717,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub6,sim_study1_near_sub6.npz,12000,6000,6000,3.4004950523376465,0.14090761542320251,0.008817455731332302,0.9933337569236755,0.00020754603610839695,0.9995468854904175,0.13351358473300934,0.8668621182441711,0.13330603869690094,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub63,sim_study1_near_sub63.npz,12000,6000,6000,2.9074547290802,0.13068807125091553,0.006399737671017647,0.9965227842330933,0.00025814148830249906,0.9995319247245789,0.13318099081516266,0.8923912644386292,0.13292284932686016,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub66,sim_study1_near_sub66.npz,12000,6000,6000,3.278477907180786,0.1300140619277954,0.00860213115811348,0.9934126734733582,0.00021247228141874075,0.9996405243873596,0.07094033062458038,0.9550469517707825,0.07072785834316164,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub67,sim_study1_near_sub67.npz,12000,6000,6000,2.834106683731079,0.10911698639392853,0.008131404407322407,0.9945982098579407,0.00027501009753905237,0.9995709657669067,0.12306210398674011,0.8897899389266968,0.12278709388920106,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub69,sim_study1_near_sub69.npz,12000,6000,6000,3.012953519821167,0.14904063940048218,0.011932453140616417,0.9916580319404602,0.00027917494298890233,0.9993129968643188,0.16247916221618652,0.8564319610595703,0.16219998727319762,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub7,sim_study1_near_sub7.npz,12000,6000,6000,3.6999387741088867,0.1248294785618782,0.00731015857309103,0.9956333041191101,0.00030078025883994997,0.9995535612106323,0.07976935058832169,0.9583966732025146,0.07946857032948174,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub70,sim_study1_near_sub70.npz,12000,6000,6000,2.642014980316162,0.1325344741344452,0.007743907161056995,0.9946848154067993,0.00019796846027020365,0.9995524883270264,0.09840930253267288,0.9478570222854614,0.09821133407240268,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub71,sim_study1_near_sub71.npz,12000,6000,6000,2.8338217735290527,0.11964435875415802,0.007310684770345688,0.9955954551696777,0.0003204976674169302,0.9994428753852844,0.15332984924316406,0.868208110332489,0.15300935157574713,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub72,sim_study1_near_sub72.npz,12000,6000,6000,2.887049436569214,0.14993542432785034,0.006706147454679012,0.9948422908782959,0.0002860960958059877,0.9993017315864563,0.1291126161813736,0.8803048729896545,0.1288265200855676,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub74,sim_study1_near_sub74.npz,12000,6000,6000,2.709193706512451,0.13030922412872314,0.008703917264938354,0.9945166110992432,0.00021223712246865034,0.9996092319488525,0.11513440310955048,0.9231531023979187,0.11492216598708183,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub8,sim_study1_near_sub8.npz,12000,6000,6000,2.807936429977417,0.1344197541475296,0.009354553185403347,0.9939184784889221,0.00026285479543730617,0.9995622038841248,0.2523912489414215,0.8203331828117371,0.2521283941459842,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_near_sub9,sim_study1_near_sub9.npz,12000,6000,6000,2.7274436950683594,0.13178876042366028,0.006104873027652502,0.9961305856704712,0.0002658468729350716,0.999618411064148,0.15784893929958344,0.8488619923591614,0.15758309242664836,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,near,study1
study1_same_sub1,sim_study1_same_sub1.npz,12000,6000,6000,2.7119672298431396,0.1340833455324173,0.008098829537630081,0.9935926198959351,0.0002416226197965443,0.9995542168617249,0.14967820048332214,0.8407064080238342,0.1494365778635256,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub10,sim_study1_same_sub10.npz,12000,6000,6000,2.6860737800598145,0.11647100001573563,0.006162128411233425,0.9961267709732056,0.0002511127677280456,0.9995564818382263,0.10769112408161163,0.922950029373169,0.10744001131388359,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub11,sim_study1_same_sub11.npz,12000,6000,6000,2.8040430545806885,0.13928398489952087,0.007340539246797562,0.9948309063911438,0.00026377601898275316,0.9992769956588745,0.10706894844770432,0.9199283719062805,0.10680517242872156,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub12,sim_study1_same_sub12.npz,12000,6000,6000,2.9058518409729004,0.11081339418888092,0.007303562015295029,0.9948111772537231,0.0003335308574605733,0.9995008111000061,0.053564589470624924,0.9539953470230103,0.05323105861316435,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub13,sim_study1_same_sub13.npz,12000,6000,6000,2.624368190765381,0.13491827249526978,0.0054773990996181965,0.9960103631019592,0.00028426715289242566,0.9995306730270386,0.15363669395446777,0.874890148639679,0.15335242680157535,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub15,sim_study1_same_sub15.npz,12000,6000,6000,3.2490079402923584,0.13000443577766418,0.00695141963660717,0.9953912496566772,0.0003239091020077467,0.9994070529937744,0.12937913835048676,0.8094576597213745,0.129055229248479,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub16,sim_study1_same_sub16.npz,12000,6000,6000,2.987311840057373,0.12977460026741028,0.010310777463018894,0.9940328001976013,0.00022764792083762586,0.999376654624939,0.1782163828611374,0.8288527727127075,0.17798873494029976,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub17,sim_study1_same_sub17.npz,12000,6000,6000,3.337602138519287,0.14410625398159027,0.0067069511860609055,0.9961959719657898,0.00019472917483653873,0.9995838403701782,0.09310860186815262,0.9428310394287109,0.09291387269331608,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub18,sim_study1_same_sub18.npz,12000,6000,6000,3.012380838394165,0.13868167996406555,0.006215894594788551,0.9962103962898254,0.00025356083642691374,0.9994600415229797,0.05761145055294037,0.9571574926376343,0.057357889716513455,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub19,sim_study1_same_sub19.npz,12000,6000,6000,3.379405975341797,0.14468643069267273,0.007102085743099451,0.9957254528999329,0.00030657745082862675,0.9994813799858093,0.18507982790470123,0.8426190614700317,0.1847732504538726,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub20,sim_study1_same_sub20.npz,12000,6000,6000,3.0028107166290283,0.14992454648017883,0.009170551784336567,0.993319034576416,0.00030772059108130634,0.9996676445007324,0.11593606323003769,0.9003236293792725,0.11562834263895638,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub21,sim_study1_same_sub21.npz,12000,6000,6000,3.2882494926452637,0.1398395597934723,0.007793492171913385,0.9945545196533203,0.00018583495693746954,0.9996191263198853,0.1910334825515747,0.8093196749687195,0.19084764759463724,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub22,sim_study1_same_sub22.npz,12000,6000,6000,2.9416093826293945,0.13261078298091888,0.005923761986196041,0.9964343905448914,0.0002561502915341407,0.9996596574783325,0.15869493782520294,0.8855190277099609,0.1584387875336688,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub24,sim_study1_same_sub24.npz,12000,6000,6000,2.607670307159424,0.11647365242242813,0.00642018485814333,0.9957916140556335,0.00023263074399437755,0.9996582269668579,0.2196868658065796,0.7929489016532898,0.2194542350625852,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub26,sim_study1_same_sub26.npz,12000,6000,6000,2.9546127319335938,0.15282678604125977,0.007183244917541742,0.9949900507926941,0.0002264725771965459,0.9995640516281128,0.08993661403656006,0.9277153611183167,0.08971014145936351,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub27,sim_study1_same_sub27.npz,12000,6000,6000,2.959707260131836,0.11746907234191895,0.006443330552428961,0.9947004914283752,0.00020188881899230182,0.9996337890625,0.14142844080924988,0.8305059671401978,0.14122655199025758,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub28,sim_study1_same_sub28.npz,12000,6000,6000,3.2602033615112305,0.15557003021240234,0.005646680016070604,0.9967085123062134,0.00019222608534619212,0.9997068643569946,0.07574588805437088,0.9852981567382812,0.07555366196902469,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub29,sim_study1_same_sub29.npz,12000,6000,6000,3.3211779594421387,0.11840986460447311,0.0075759002938866615,0.9945532083511353,0.00025617980281822383,0.9995405077934265,0.08283046633005142,0.9443911910057068,0.0825742865272332,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub3,sim_study1_same_sub3.npz,12000,6000,6000,3.051091194152832,0.12348977476358414,0.0069049568846821785,0.9954171776771545,0.00032119976822286844,0.9996358752250671,0.21944665908813477,0.8626933693885803,0.2191254593199119,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub30,sim_study1_same_sub30.npz,12000,6000,6000,2.608384132385254,0.1256401240825653,0.007446293719112873,0.995695173740387,0.00022156852355692536,0.9997262358665466,0.145549014210701,0.8474295139312744,0.14532744568714406,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub31,sim_study1_same_sub31.npz,12000,6000,6000,2.4995193481445312,0.15947836637496948,0.011248314753174782,0.9911530017852783,0.00021057033154647797,0.9996837377548218,0.15996567904949188,0.8279563784599304,0.1597551087179454,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub33,sim_study1_same_sub33.npz,12000,6000,6000,3.245577096939087,0.1329725682735443,0.005862263962626457,0.9965351819992065,0.0002269148826599121,0.9996052384376526,0.16866181790828705,0.8558706045150757,0.16843490302562714,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub35,sim_study1_same_sub35.npz,12000,6000,6000,2.728882074356079,0.12140128761529922,0.007960951887071133,0.9946818947792053,0.0003081406466662884,0.9995779395103455,0.18735371530056,0.825783371925354,0.1870455746538937,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub38,sim_study1_same_sub38.npz,12000,6000,6000,2.86910343170166,0.14605632424354553,0.009819966740906239,0.9924011826515198,0.00024538469733670354,0.9996736645698547,0.1378919929265976,0.8694972395896912,0.1376466082292609,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub39,sim_study1_same_sub39.npz,12000,6000,6000,2.9161112308502197,0.13128909468650818,0.008814217522740364,0.9941062927246094,0.00029968604212626815,0.9996123909950256,0.18091127276420593,0.8390501141548157,0.18061158672207966,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
study1_same_sub4,sim_study1_same_sub4.npz,12000,6000,6000,3.109485626220703,0.12143959850072861,0.008858432993292809,0.9950222969055176,0.00019032953423447907,0.9995505213737488,0.15634121000766754,0.813825249671936,0.15615088047343306,False,two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,/home/kat/workspace/Structure-Function-Analysis-of-Network-Topologies/a1b2_modular/data/simulations/two_module_rnn_25_task_routed_sp05_nb2_nb2_task_routed_sp0.5_sep_cr_RNN,same,study1
