participant,similarity,phase,pathway,var_topk,n_pcs_90,n_pcs_99,run_id,condition_name,routing,dim_hidden,init_scale,log10_init,participant_run
sim_study1_near_sub5,near,post_B,combined,0.999537637166604,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub5
sim_study1_near_sub5,near,post_A2,combined,0.9993616066375564,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub5
sim_study2_near_sub37,near,post_A,combined,0.9999179024395446,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub37
sim_study2_near_sub37,near,post_B,combined,0.9991859109960618,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub37
sim_study2_near_sub37,near,post_A2,combined,0.9988829187454307,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub37
sim_study2_near_sub57,near,post_A,combined,0.9998315387807375,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub57
sim_study2_near_sub57,near,post_B,combined,0.9994593233083091,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub57
sim_study2_near_sub57,near,post_A2,combined,0.9992950054385512,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub57
sim_study1_near_sub49,near,post_A,combined,0.9997829180632545,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub49
sim_study1_near_sub49,near,post_B,combined,0.9996151673335046,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub49
sim_study1_near_sub49,near,post_A2,combined,0.9994881015453649,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub49
sim_study2_near_sub42,near,post_A,combined,0.9999396620187136,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub42
sim_study2_near_sub42,near,post_B,combined,0.9995795631646166,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub42
sim_study2_near_sub42,near,post_A2,combined,0.9994234232319582,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub42
sim_study1_near_sub39,near,post_A,combined,0.9999076019334956,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub39
sim_study1_near_sub39,near,post_B,combined,0.9994030038401234,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub39
sim_study1_near_sub39,near,post_A2,combined,0.9992058791492785,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub39
sim_study2_near_sub64,near,post_A,combined,0.9997940748503638,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub64
sim_study2_near_sub64,near,post_B,combined,0.9996639315796805,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub64
sim_study2_near_sub64,near,post_A2,combined,0.9996284067176605,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub64
sim_study2_near_sub70,near,post_A,combined,0.9999129506572464,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub70
sim_study2_near_sub70,near,post_B,combined,0.9997259030296699,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub70
sim_study2_near_sub70,near,post_A2,combined,0.9996367181791066,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub70
sim_study1_near_sub21,near,post_A,combined,0.9998730669959499,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub21
sim_study1_near_sub21,near,post_B,combined,0.9995465720611945,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub21
sim_study1_near_sub21,near,post_A2,combined,0.9993037641604965,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub21
sim_study1_near_sub69,near,post_A,combined,0.9997533770610442,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub69
sim_study1_near_sub69,near,post_B,combined,0.9992820847421592,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub69
sim_study1_near_sub69,near,post_A2,combined,0.9989381768721199,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub69
sim_study2_near_sub51,near,post_A,combined,0.9999278101157065,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub51
sim_study2_near_sub51,near,post_B,combined,0.9995129093715049,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub51
sim_study2_near_sub51,near,post_A2,combined,0.9992768718782329,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub51
sim_study2_near_sub39,near,post_A,combined,0.9998340290629717,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub39
sim_study2_near_sub39,near,post_B,combined,0.9991588096676731,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub39
sim_study2_near_sub39,near,post_A2,combined,0.9988964065425823,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub39
sim_study1_near_sub45,near,post_A,combined,0.9999253635864978,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub45
sim_study1_near_sub45,near,post_B,combined,0.9997116576963859,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub45
sim_study1_near_sub45,near,post_A2,combined,0.9996499282252296,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub45
sim_study1_near_sub9,near,post_A,combined,0.9999024623590574,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub9
sim_study1_near_sub9,near,post_B,combined,0.9994085772184412,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub9
sim_study1_near_sub9,near,post_A2,combined,0.9992069871286529,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub9
sim_study1_near_sub28,near,post_A,combined,0.9998270108245909,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub28
sim_study1_near_sub28,near,post_B,combined,0.9992554548308717,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub28
sim_study1_near_sub28,near,post_A2,combined,0.9989162310697177,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub28
sim_study2_near_sub41,near,post_A,combined,0.9998794016413963,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub41
sim_study2_near_sub41,near,post_B,combined,0.9992649649217986,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub41
sim_study2_near_sub41,near,post_A2,combined,0.9989937811026626,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub41
sim_study1_near_sub63,near,post_A,combined,0.9999399164011346,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub63
sim_study1_near_sub63,near,post_B,combined,0.9995695879320988,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub63
sim_study1_near_sub63,near,post_A2,combined,0.9993819294132196,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub63
sim_study2_near_sub28,near,post_A,combined,0.9998889833180264,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub28
sim_study2_near_sub28,near,post_B,combined,0.999696258761007,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub28
sim_study2_near_sub28,near,post_A2,combined,0.9996308945838939,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub28
sim_study1_near_sub56,near,post_A,combined,0.9999243938297112,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub56
sim_study1_near_sub56,near,post_B,combined,0.9995404585484433,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub56
sim_study1_near_sub56,near,post_A2,combined,0.9993974523860771,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub56
sim_study1_near_sub71,near,post_A,combined,0.999790407994936,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub71
sim_study1_near_sub71,near,post_B,combined,0.9991909707033891,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub71
sim_study1_near_sub71,near,post_A2,combined,0.9989240774852257,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub71
sim_study2_near_sub19,near,post_A,combined,0.9997772879889942,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub19
sim_study2_near_sub19,near,post_B,combined,0.9992694913242778,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub19
sim_study2_near_sub19,near,post_A2,combined,0.9989548287987098,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub19
sim_study1_near_sub72,near,post_A,combined,0.9998113521032925,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub72
sim_study1_near_sub72,near,post_B,combined,0.9992868369841374,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub72
sim_study1_near_sub72,near,post_A2,combined,0.999093029427512,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub72
sim_study1_near_sub36,near,post_A,combined,0.9998353237923292,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub36
sim_study1_near_sub36,near,post_B,combined,0.9993469175410641,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub36
sim_study1_near_sub36,near,post_A2,combined,0.9990909128973355,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub36
sim_study2_near_sub45,near,post_A,combined,0.9998570531777726,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub45
sim_study2_near_sub45,near,post_B,combined,0.9993424717697668,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub45
sim_study2_near_sub45,near,post_A2,combined,0.999010655036497,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub45
sim_study1_near_sub7,near,post_A,combined,0.9998419894514177,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub7
sim_study1_near_sub7,near,post_B,combined,0.9992508674634271,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub7
sim_study1_near_sub7,near,post_A2,combined,0.9990350450526588,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study1_near_sub7
sim_study2_near_sub53,near,post_A,combined,0.9998026452436349,2,2,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001,two_module_rnn_6_no_comms_nb2_init0.001,shared,6,0.001,-3.0,two_module_rnn_6_no_comms_nb2_init0.001_nb2_shared_sp0_sep_cr_RNN_init0.001__sim_study2_near_sub53
