run_id,condition,mse,routing_separation,genome
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3897055040137714,0.6666666865348816,000000111100
cnear_s0_i0.001_pABABABAB_ppc2,near,0.38481968727187604,0.666666641831398,000100101111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.36145210519818394,0.5000000149011612,000100110011
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3476581301395621,0.3333333432674408,100001110110
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3367745704820444,0.1666666865348816,011100111001
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3297903732083545,0.0,110010101001
cnear_s0_i0.001_pABABABAB_ppc2,near,0.4640749873159903,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.4290508800828508,0.8333333283662796,010000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.4249764800890638,0.8333333134651184,000000111101
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3908455884987328,0.6666666865348816,000000111100
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3855212643413387,0.666666641831398,000100101111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.36206014968599354,0.5000000149011612,000100011011
cnear_s0_i0.001_pABABABAB_ppc2,near,0.35164165948838766,0.3333333432674408,100001110110
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3300245817277002,0.0,110010101001
cnear_s0_i0.001_pABABABAB_ppc2,near,0.4642775194791692,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3528730929287247,0.1666666865348816,011010001111
cnear_s0_i0.001_pABABABAB_ppc2,near,0.36422627069184493,0.5000000149011612,000100011011
cnear_s0_i0.001_pABABABAB_ppc2,near,0.3919885128913126,0.6666666865348816,000000110011
cnear_s0_i0.001_pABABABAB_ppc2,near,0.4299618061230486,0.8333333134651184,000000111101
cnear_s0_i0.001_pABABABAB_ppc3,near,0.534832660536999,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.5256431638851933,0.8333333283662796,000001111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.5146089055516554,0.6666666865348816,000000110011
cnear_s0_i0.001_pABABABAB_ppc3,near,0.4867907089191949,0.6666666567325592,000101111111
