,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11,A_12,A_13,A_14,A_15,A_16,A_17,A_18,A_19,A_20,A_21,A_22,A_23,A_24,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24
A_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010775753762573004,0.0012012027436867356,-0.00012070372758898884,4.263152732164599e-05,0.00034059782046824694,0.0015138029120862484,-0.0015159071190282702,-0.00028763472801074386,0.0021565440110862255,-0.001967780524864793,-0.0004944883403368294,0.0005288618267513812,0.0002620558370836079,-0.0012942338362336159,-0.0008304821094498038,0.001754326862283051,-3.7936213630018756e-05,-0.00046790469787083566,-0.0004919400671496987,0.00041762611363083124,0.0003119896282441914,0.0007674944936297834,0.0004405133950058371,-0.0012509279185906053,0.000823317444883287
A_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021455049864016473,-0.00027307498385198414,-0.00016470073023810983,0.0002504008007235825,-9.48729575611651e-05,-0.0004403085622470826,6.657711492152885e-05,-0.0006739574600942433,3.2900374208111316e-05,-0.00010996430501108989,-0.00048673347919248044,0.0006085957866162062,0.00019500279449857771,-0.0014375215396285057,0.0014115212252363563,-0.0014921786496415734,0.0008261326584033668,-0.0002115467214025557,0.0010534218745306134,-0.000551497214473784,-0.001075964537449181,-0.0006290576420724392,-0.000719202624168247,0.002176896436139941,-0.000388084736187011
A_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000511166057549417,0.0010704688029363751,-6.604310328839347e-05,-0.00044720389996655285,0.0015996991423889995,-0.001852252520620823,-0.0007717119297012687,0.0006071468815207481,-0.0009674232569523156,0.0016182436374947429,0.0005616533453576267,0.0029095655772835016,0.001192915835417807,-0.0015448385383933783,0.0013211558107286692,0.001093814498744905,-0.0007472988218069077,0.0011574680684134364,0.0009316732757724822,-0.0005991611978970468,-0.0006542325136251748,-0.0002638653386384249,0.0011137385154142976,-0.0005101842689327896,0.00012067839998053387
A_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1885846914956346e-05,0.0008000911329872906,0.00010372541873948649,0.0010532339802011847,-0.0005355196772143245,0.00012094515841454268,-1.3258952549222158e-06,0.0005548442131839693,0.001717947656288743,0.000591393793001771,0.002529938006773591,-0.00042742223013192415,0.0006926447967998683,-0.0017104482976719737,-0.000261130859144032,-5.857309952261858e-05,-0.0017600629944354296,-0.0014041829854249954,0.0005559481796808541,-0.0006236977060325444,0.0001275118556804955,0.00043701441609300673,0.0016425850335508585,-0.001328124082647264,0.00013651148765347898
A_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014354063896462321,0.0005127605400048196,-0.0001866592065198347,0.002034923527389765,-0.0017404539976269007,-0.0017310782568529248,-0.0010234841611236334,0.001217551645822823,0.0005112228100188076,-1.888969200081192e-05,0.00026011274894699454,6.238237983779982e-05,0.0007041775388643146,-0.000973331683780998,-0.0007823619525879622,0.0003491060633677989,0.0004806545621249825,0.0013619470410048962,0.0010887397220358253,-0.00032554377685301006,-0.00031141325598582625,-0.0007193763740360737,-0.0013030469417572021,0.0010793027468025684,0.0007341571035794914
A_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006381759885698557,0.0016881573246791959,0.0006730093737132847,-5.581437289947644e-05,0.0008727799286134541,-0.0017162931617349386,0.0002549802011344582,0.001610816572792828,-0.0005849814624525607,0.000707038736436516,0.001557802315801382,-0.0005303091020323336,0.0004946700646542013,0.0015932474052533507,0.0009576863376423717,0.0002083707950077951,-0.00017063083942048252,0.000922587641980499,-9.767950541572645e-05,0.00019089950365014374,0.0013289590133354068,0.0015852195210754871,-0.000982162426225841,-0.00026365951634943485,-0.0005046262522228062
A_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006355682271532714,-0.002374317031353712,-0.0011141509748995304,-0.0015762527473270893,0.0010785404592752457,-0.0008780817152000964,-0.00034914843854494393,0.0006205934332683682,0.0016023543430492282,4.311445081839338e-05,0.0017202976159751415,0.0002003309054998681,-0.001246501225978136,0.0006566661177203059,0.00045984069583937526,-0.001239812932908535,0.0007904936210252345,0.0010876440210267901,-0.00030331744346767664,0.0006269770674407482,-0.001324447919614613,-0.0008791313739493489,-0.0015072341775521636,-0.0008429117733612657,0.00024876557290554047
A_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008081226260401309,-0.0009578617755323648,0.0008488093735650182,-0.0010401351610198617,-0.0002957491669803858,-0.0007448187679983675,-0.00015720518422313035,0.0003906720085069537,0.0016928426921367645,0.00011391905718483031,-0.00017439221846871078,0.00013289423077367246,0.0014129849150776863,0.0008141418802551925,0.001116277533583343,-0.0008970214985311031,0.0001647027675062418,-0.0009578205063007772,0.0008918446837924421,-0.0001839104079408571,-0.001502398052252829,-0.0002759090857580304,-0.0007743695750832558,-0.002035080688074231,0.0007596990326419473
A_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009630601271055639,0.001554338145069778,-0.0013779847649857402,0.0013515347382053733,-0.0005228418158367276,0.00012247507402207702,0.0008732674759812653,-0.000881896005012095,0.0019939022604376078,0.0008265171200037003,0.00012126936053391546,-0.0008991429349407554,-0.00019216474902350456,-9.70825130934827e-05,0.0007523939711973071,8.840613008942455e-05,-0.00021209914120845497,-0.0006790399202145636,0.001142303692176938,0.0014233954716473818,0.000732148764654994,-0.0011611427180469036,0.0017939809476956725,-0.0005853264592587948,-0.0004768652142956853
A_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001605724566616118,0.000660689256619662,-0.0009225562680512667,-0.0011833083117380738,0.001004601246677339,0.0006392505019903183,0.001092323218472302,0.0005343380616977811,-0.0012609378900378942,-0.0005348184495232999,-0.00027603821945376694,-0.0002815629413817078,0.0017359355697408319,-0.0006166890962049365,-0.0011438395595178008,-2.838059481291566e-05,-0.0010918445186689496,0.0006416461546905339,0.0006310233729891479,0.0012081204913556576,0.0003899928415194154,-0.0016604167176410556,-0.0011764398077502847,0.0007527378620579839,-0.0009512788965366781
