,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11,A_12,A_13,A_14,A_15,A_16,A_17,A_18,A_19,A_20,A_21,A_22,A_23,A_24,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24
B_5,-0.000553908699657768,0.0012662570225074887,-0.0010842130286619067,0.0015339002711698413,-0.0005983891314826906,-6.367864989442751e-05,-0.0003887829079758376,0.0006421110010705888,0.00019016281294170767,-0.00033338184584863484,-0.00022685553994961083,-2.038050297414884e-05,-4.649862603400834e-05,-0.0006817786488682032,0.0004469880950637162,0.001077225781045854,-0.0002884954446926713,-0.0013406802900135517,-0.0005323941586539149,-0.0002227463264716789,-0.0007741463487036526,-0.0011023521656170487,-0.0010539534268900752,-0.00105274876113981,0.00048682314809411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_6,-0.00015319231897592545,0.0015130055835470557,-0.0014688289957121015,-0.0007714815437793732,2.654551099112723e-05,0.0013525934191420674,0.00042489072075113654,0.00041167388553731143,-0.00048257835442200303,-0.0013822971377521753,-0.0013364682672545314,-0.00020859124197158962,-6.73461681799381e-06,0.0017265535425394773,-0.0011161512229591608,0.0006923003238625824,0.0021902737207710743,0.00037595201865769923,0.0016546050319448113,0.00024469406343996525,-0.00020433626195881516,0.0003550809633452445,0.0004905363894067705,-0.00026582920690998435,-0.0004336076381150633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_7,0.000391705718357116,-0.0011176582193002105,-0.0005863608093932271,0.00034247225266881287,0.00023736321600154042,0.0005825180560350418,0.001439928892068565,0.0010440903715789318,-0.0005415294435806572,-0.0001540123630547896,-7.874907896621153e-05,0.00020294226123951375,-0.00017529736214783043,-0.0004823001509066671,0.001652341801673174,-0.0014129416085779667,1.292948581976816e-05,-0.0008003483526408672,8.246893412433565e-05,0.0007238217513076961,0.0012273166794329882,-0.0004966392880305648,0.0004834570863749832,0.000952195783611387,-0.0010267734760418534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_8,0.0004297704726923257,-0.00047259460552595556,-0.00022441228793468326,0.00025173783069476485,0.0008657067082822323,-0.0008239067392423749,0.0015103445621207356,0.00029676753911189735,0.0005486122099682689,-4.3162115616723895e-05,0.000920184247661382,-0.00019886410154867917,-0.0005426694988273084,0.0004122735990677029,0.0013977810740470886,0.001051178784109652,-0.0005403755349107087,-0.001504826475866139,-0.0010107825510203838,-0.0011593762319535017,-0.0007632888737134635,-0.0007910285494290292,0.0005676992004737258,-0.0005081897252239287,0.0005417002830654383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_9,0.0010610615136101842,-0.0010717973345890641,-0.0004663831787183881,0.0005248073721304536,0.003321299096569419,-0.001028983504511416,-0.0015378670068457723,0.00015508703654631972,-0.001443037879653275,7.874155562603846e-05,0.0003118012973573059,-0.0009756005019880831,-0.0006771431071683764,-0.000879432656802237,0.0003659366921056062,0.0002947039029095322,-0.00010965199180645868,0.0010766526684165,0.0002909803297370672,-0.0011833515018224716,-0.00022385800548363477,-0.0009800039697438478,-0.00017516763182356954,-0.001617387984879315,0.001660035690292716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_10,0.0007187474402599037,-0.0004495908797252923,0.0013108218554407358,0.0012608803808689117,0.001074697938747704,-0.0004030912823509425,-0.0006094667478464544,-0.0008422993123531342,0.001624064869247377,0.0017435495974496007,0.0008604944450780749,0.0007302124286070466,-0.0012041016016155481,-0.0017229216173291206,0.0006940356106497347,-0.001093774801120162,-0.00023688377405051142,0.0005106271710246801,-0.0013403283664956689,-0.0005367296980693936,0.00010661429405445233,-0.0017785041127353907,-0.002198352012783289,0.0008936314843595028,-0.0007609233143739402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_11,0.0006970393005758524,-0.0006592132849618793,0.0007367720827460289,0.0007967583951540291,0.00025052312412299216,0.0007872633868828416,0.00043142252252437174,-0.00026841569342650473,-5.0747741624945775e-05,0.000630990311037749,-0.0018625932279974222,6.67346321279183e-05,-0.0009345926810055971,-0.0005040053511038423,-0.00020867586135864258,0.00035450406721793115,2.3914770281407982e-05,-0.0005375340115278959,0.0007168822339735925,2.151963417418301e-05,0.0006557471351698041,-0.00036561163142323494,-0.0006119877216406167,-6.70399094815366e-05,0.001048627425916493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_12,0.0019774886313825846,0.0009683110984042287,6.828377081546932e-05,-0.0010222450364381075,-0.0003328642051201314,0.00016550105647183955,0.000270781631115824,0.0006932696560397744,0.00019666260050144047,-0.000328157126205042,0.0006682047969661653,-0.001247601117938757,0.00011089222243754193,0.0021453022491186857,6.630160351051018e-05,0.0013784496113657951,-0.0004659780825022608,0.0004894296289421618,-0.0006400010897777975,0.0012521997559815645,0.0010331220692023635,-7.620571705047041e-05,-0.0001307681668549776,0.0006426589679904282,2.5612107492634095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_13,0.002134140580892563,0.00012023656017845497,0.002425155369564891,0.0001746820635162294,0.0011333569418638945,-0.00017974720685742795,0.0009109170641750097,-0.00021120136079844087,0.0008735365699976683,0.0003752843476831913,0.002774388063699007,-0.0010328147327527404,-0.0019036595476791263,-0.0016435127472504973,0.0010610700119286776,0.0014436448691412807,-0.002651241607964039,-0.0005442968686111271,0.00048471865011379123,0.000961541139986366,0.0013191117905080318,0.000715461210347712,0.0006006495677866042,0.00013648303865920752,0.00037889150553382933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_14,9.31485410546884e-05,-4.7226367314578965e-05,-0.0007685236050747335,-0.0005633988766930997,-0.0020167462062090635,0.00013941201905254275,-0.0003876185219269246,0.0003855258983094245,-0.0001233696093549952,-8.390149741899222e-05,0.0004972372553311288,0.0013008351670578122,0.00042374382610432804,0.0011050959583371878,-0.0004480942734517157,-0.001903403433971107,-0.0009008764172904193,0.0015579428290948272,-7.077449117787182e-05,0.00019844422058667988,0.0002629630034789443,0.0006832506041973829,-0.00017100488184951246,-0.0003471472882665694,-0.0004261336289346218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_15,-0.00048523186706006527,0.000322837324347347,-0.0009563672356307507,0.0006098725134506822,-0.0007086193072609603,-0.0005230997339822352,0.0002879351668525487,-0.0009859406854957342,-0.0008302247733809054,0.00047963354154489934,0.0008913381607271731,0.0010390139650553465,0.0017729365499690175,0.0003501724568195641,0.001232240698300302,-0.00041667427285574377,-0.0003080556634813547,-0.00032084790291264653,0.0007827731315046549,-0.0017884314293041825,-0.0013615732314065099,-0.00054969172924757,0.0003514912095852196,-0.0017144004814326763,0.0024470321368426085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_16,0.0002418293006485328,0.0004100502992514521,-0.0007967191631905735,0.0005719315959140658,0.0010948661947622895,0.0009570950060151517,0.00043145340168848634,8.52193043101579e-05,-0.0006748660816811025,0.00036557376733981073,-0.0007527867564931512,-0.00015982704644557089,0.0002593662356957793,-0.000330214825225994,0.0014228541404008865,-0.0009817384416237473,0.00015600142069160938,-0.0008464448037557304,0.00015964328486006707,0.00017785310046747327,-0.0006408102344721556,0.00039874896174296737,-0.0008451039320789278,0.00042661192128434777,0.001077932887710631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_17,-0.0007360985619015992,0.00020687456708401442,-0.0008988484623841941,5.6808294175425544e-05,0.0005800193757750094,0.00030766119016334414,-0.00018288330466020852,0.00028403892065398395,0.0011405952973291278,9.756839426700026e-05,0.0012469934299588203,0.00016771757509559393,0.0019496689783409238,-0.0004201548872515559,5.92018332099542e-05,-0.0006684524705633521,0.0003092896076850593,0.00028211448807269335,-0.0006223949603736401,0.0027222465723752975,0.00020729494281113148,-0.0010023392969742417,0.0007963677053339779,0.001284575555473566,0.0008999555138871074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_18,0.0014324396615847945,-0.0008669542148709297,-0.00033139862352982163,0.0008268790552392602,0.0015953175025060773,0.001137810992076993,-0.0015799481188878417,0.0009136677836067975,-0.0002486198500264436,-0.001972066704183817,-0.00018613453721627593,0.00032966534490697086,-0.0019259856780990958,0.0005530056660063565,-7.708608609391376e-05,-0.0005457575898617506,-0.0011703713098540902,0.0005892026820220053,0.0001430432021152228,-0.0018257650081068277,0.0007379260496236384,-4.2412764742039144e-05,-0.0005246648797765374,-0.0008991921786218882,0.0019783410243690014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_19,-0.00042805293924175203,0.0008280358160845935,0.0004450781852938235,0.0011281109182164073,-0.0004441876953933388,-0.00018911510414909571,0.0012537679867818952,0.0006230396684259176,-0.002224233467131853,-0.0007108566933311522,-0.0001641406852286309,-0.00041051683365367353,0.0011707707308232784,-0.000558659725356847,9.855595271801576e-05,-0.0002105500752804801,-7.369092054432258e-05,-0.0006346218287944794,-0.0009525278583168983,0.00022158405045047402,0.000338590529281646,8.43196266941959e-06,-0.0003025853366125375,0.00034130908898077905,-0.0006303457776084542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_20,0.00038739090086892247,-0.0006262229289859533,-0.0012307362630963326,0.0007607429870404303,0.0006517395377159119,-0.0006519888411276042,0.000671931600663811,0.0025775970425456762,3.268526415922679e-05,0.0009961442556232214,0.0009653705637902021,0.0017091532936319709,0.00016669278556946665,-1.7085139916162007e-05,0.0006958831800147891,-0.00045062461867928505,-0.0010732882656157017,-0.0010865520453080535,-0.0002792395243886858,0.0009829485788941383,-0.00014471152098849416,0.0004508673446252942,-0.0003221521619707346,6.667600973742083e-05,-0.0007590768509544432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_21,0.0007929185521788895,0.0010998551733791828,-0.001062890631146729,0.0004814032872673124,0.0010601658141240478,-0.0015735260676592588,-0.00036259571788832545,-0.0023189981002360582,0.0006842025904916227,0.000921260507311672,-0.0007808441878296435,0.00014478006050921977,-0.0009584978106431663,-0.000586384441703558,-0.0011605543550103903,-0.001534979441203177,-0.0009879253339022398,-0.0017279449384659529,-8.231810352299362e-05,-0.00023359990154858679,0.00018770564929582179,3.898641080013476e-05,0.0007758044521324337,0.00016582674288656563,-3.2200803161686053e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_22,-0.00036288908449932933,0.002115142298862338,-0.0004694936505984515,-0.002407301217317581,0.00013210297038313001,0.0013916082680225372,0.00030296528711915016,-0.0003021905431523919,-0.002007659524679184,0.000318126316415146,-0.0010771102970466018,-0.0016671819612383842,-0.0008164406754076481,-0.0007218976970762014,0.0004934356547892094,-0.0018934545805677772,-0.0018767976434901357,0.0008251116378232837,0.0010362707544118166,-0.0011979108676314354,-0.0008485137368552387,0.002677240641787648,0.0017459490336477757,0.0017602455336600542,-0.0004080880025867373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_23,-5.223897096584551e-05,0.003033361630514264,-0.0005295818555168808,-0.00150573521386832,-0.0006236482877284288,0.0007873711292631924,0.0006978894816711545,-8.34040401969105e-05,-0.000488926365505904,-0.001026203273795545,0.0007083691307343543,-0.001122951041907072,0.0018017906695604324,0.0016735910903662443,-0.00029760925099253654,0.00010450254194438457,0.00030743019306100905,0.0014676493592560291,0.0018264936516061425,-0.00126351579092443,0.0025325811002403498,-0.0009217303595505655,0.0005069143371656537,-0.0002822674869094044,-0.0011544941226020455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_24,0.0009196123573929071,-0.0013922086218371987,0.001611804706044495,0.0016342162853106856,0.00016330154903698713,-0.002021227264776826,0.0003157513856422156,0.0008267384255304933,0.0007024158840067685,0.0002641037863213569,-0.0006128196837380528,0.0012048225617036223,-0.0020843723323196173,0.0007595055503770709,0.001252965652383864,0.0004685661697294563,0.0014377855695784092,0.0008624299080111086,4.978915967512876e-05,0.0016438065795227885,0.0014010844752192497,-0.0006535651045851409,0.0004097073106095195,-0.001299846451729536,0.0007366032805293798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
